Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
OF,Monte Harrison (11057588),Monte Harrison,11057588,OF,2800,NYM@MIA 08/11/2018 07:10PM ET,MIA,0
3B,Ryan Flaherty (11057600),Ryan Flaherty,11057600,3B,2700,MIL@ATL 08/11/2018 07:10PM ET,ATL,3.38
OF,Jaff Decker (11057601),Jaff Decker,11057601,OF,2700,MIL@ATL 08/11/2018 07:10PM ET,ATL,0
C,Rob Brantly (11057608),Rob Brantly,11057608,C,2700,MIL@ATL 08/11/2018 07:10PM ET,ATL,0
C,Jacob Nottingham (11057621),Jacob Nottingham,11057621,C,2700,MIL@ATL 08/11/2018 07:10PM ET,MIL,3.71
3B,Lucas Erceg (11057625),Lucas Erceg,11057625,3B,2700,MIL@ATL 08/11/2018 07:10PM ET,MIL,0
C,Roberto Perez (11057596),Roberto Perez,11057596,C,2700,CLE@CWS 08/11/2018 07:10PM ET,CLE,3.37
OF,Ryan LaMarre (11057606),Ryan LaMarre,11057606,OF,2700,CLE@CWS 08/11/2018 07:10PM ET,CWS,3.33
OF,Willy Garcia (11057609),Willy Garcia,11057609,OF,2700,CLE@CWS 08/11/2018 07:10PM ET,CWS,0
2B/SS,Jose Rondon (11057614),Jose Rondon,11057614,2B/SS,2700,CLE@CWS 08/11/2018 07:10PM ET,CWS,4.86
C,Zack Collins (11057623),Zack Collins,11057623,C,2700,CLE@CWS 08/11/2018 07:10PM ET,CWS,0
C,Brian McCann (11057593),Brian McCann,11057593,C,2700,SEA@HOU 08/11/2018 07:10PM ET,HOU,4.78
2B,Gordon Beckham (11057599),Gordon Beckham,11057599,2B,2700,SEA@HOU 08/11/2018 07:10PM ET,SEA,2.92
OF,John Andreoli (11057613),John Andreoli,11057613,OF,2700,SEA@HOU 08/11/2018 07:10PM ET,SEA,1.67
1B,AJ Reed (11057617),AJ Reed,11057617,1B,2700,SEA@HOU 08/11/2018 07:10PM ET,HOU,0
2B,Chase Utley (11057590),Chase Utley,11057590,2B,2700,LAD@COL 08/11/2018 08:10PM ET,LAD,3.55
OF,Franklin Gutierrez (11057591),Franklin Gutierrez,11057591,OF,2700,LAD@COL 08/11/2018 08:10PM ET,LAD,0
1B/OF,Stephen Cardullo (11057604),Stephen Cardullo,11057604,1B/OF,2700,LAD@COL 08/11/2018 08:10PM ET,COL,0
OF,Mike Tauchman (11057622),Mike Tauchman,11057622,OF,2700,LAD@COL 08/11/2018 08:10PM ET,COL,1.62
OF,Alex Presley (11057594),Alex Presley,11057594,OF,2700,BOS@BAL 08/11/2018 07:05PM ET,BAL,0
OF,Craig Gentry (11057595),Craig Gentry,11057595,OF,2700,BOS@BAL 08/11/2018 07:05PM ET,BAL,3.59
1B/3B,Pedro Alvarez (11057597),Pedro Alvarez,11057597,1B/3B,2700,BOS@BAL 08/11/2018 07:05PM ET,BAL,4.98
OF,Bubba Starling (11057616),Bubba Starling,11057616,OF,2700,STL@KC 08/11/2018 07:15PM ET,KC,0
OF,Gregor Blanco (11057592),Gregor Blanco,11057592,OF,2700,PIT@SF 08/11/2018 09:05PM ET,SF,4.38
2B/SS,Max Moroff (11057619),Max Moroff,11057619,2B/SS,2700,PIT@SF 08/11/2018 09:05PM ET,PIT,4
OF,Michael Hermosillo (11057624),Michael Hermosillo,11057624,OF,2700,OAK@LAA 08/11/2018 09:07PM ET,LAA,2
OF,Franchy Cordero (11057618),Franchy Cordero,11057618,OF,2700,PHI@SD 08/11/2018 08:40PM ET,SD,7.3
2B,Johnny Giavotella (11057602),Johnny Giavotella,11057602,2B,2700,NYM@MIA 08/11/2018 07:10PM ET,MIA,0
1B,Tomas Telis (11057603),Tomas Telis,11057603,1B,2700,NYM@MIA 08/11/2018 07:10PM ET,MIA,1.30
C,Bryan Holaday (11057607),Bryan Holaday,11057607,C,2700,NYM@MIA 08/11/2018 07:10PM ET,MIA,2.75
3B/SS,Yadiel Rivera (11057610),Yadiel Rivera,11057610,3B/SS,2700,NYM@MIA 08/11/2018 07:10PM ET,MIA,1.85
SS,Jack Reinheimer (11057612),Jack Reinheimer,11057612,SS,2700,NYM@MIA 08/11/2018 07:10PM ET,NYM,0
C,Chris Stewart (11057626),Chris Stewart,11057626,C,2600,MIL@ATL 08/11/2018 07:10PM ET,ATL,4.6
SS,Tyler Smith (11057655),Tyler Smith,11057655,SS,2600,MIL@ATL 08/11/2018 07:10PM ET,ATL,0
OF,Charlie Tilson (11057650),Charlie Tilson,11057650,OF,2600,CLE@CWS 08/11/2018 07:10PM ET,CWS,3.88
OF,Adam Engel (11057654),Adam Engel,11057654,OF,2600,CLE@CWS 08/11/2018 07:10PM ET,CWS,4.34
C,Chris Herrmann (11057635),Chris Herrmann,11057635,C,2600,SEA@HOU 08/11/2018 07:10PM ET,SEA,4
C,David Freitas (11057646),David Freitas,11057646,C,2600,SEA@HOU 08/11/2018 07:10PM ET,SEA,3.45
OF,Kyle Lewis (11057658),Kyle Lewis,11057658,OF,2600,SEA@HOU 08/11/2018 07:10PM ET,SEA,0
OF,Andrew Toles (11057645),Andrew Toles,11057645,OF,2600,LAD@COL 08/11/2018 08:10PM ET,LAD,5.71
SS,Corey Seager (11057652),Corey Seager,11057652,SS,2600,LAD@COL 08/11/2018 08:10PM ET,LAD,7.23
OF,Colby Rasmus (11057628),Colby Rasmus,11057628,OF,2600,BOS@BAL 08/11/2018 07:05PM ET,BAL,2.61
2B/3B,Marco Hernandez (11057643),Marco Hernandez,11057643,2B/3B,2600,BOS@BAL 08/11/2018 07:05PM ET,BOS,0
OF,Rusney Castillo (11057656),Rusney Castillo,11057656,OF,2600,BOS@BAL 08/11/2018 07:05PM ET,BOS,0
SS,Alcides Escobar (11057627),Alcides Escobar,11057627,SS,2600,STL@KC 08/11/2018 07:15PM ET,KC,4.54
OF,Paulo Orlando (11057629),Paulo Orlando,11057629,OF,2600,STL@KC 08/11/2018 07:15PM ET,KC,3.16
OF,Abraham Almonte (11057632),Abraham Almonte,11057632,OF,2600,STL@KC 08/11/2018 07:15PM ET,KC,3.86
3B/OF,Cody Asche (11057639),Cody Asche,11057639,3B/OF,2600,STL@KC 08/11/2018 07:15PM ET,KC,0
2B/SS,Greg Garcia (11057641),Greg Garcia,11057641,2B/SS,2600,STL@KC 08/11/2018 07:15PM ET,STL,2.5
1B/3B,Cheslor Cuthbert (11057647),Cheslor Cuthbert,11057647,1B/3B,2600,STL@KC 08/11/2018 07:15PM ET,KC,4.9
OF,Tyler Collins (11057651),Tyler Collins,11057651,OF,2600,STL@KC 08/11/2018 07:15PM ET,KC,0
OF,Jarrett Parker (11057637),Jarrett Parker,11057637,OF,2600,PIT@SF 08/11/2018 09:05PM ET,SF,0
C,Jacob Stallings (11057638),Jacob Stallings,11057638,C,2600,PIT@SF 08/11/2018 09:05PM ET,PIT,1.67
OF,Boog Powell (11057653),Boog Powell,11057653,OF,2600,OAK@LAA 08/11/2018 09:07PM ET,OAK,4.57
C,Sean Murphy (11057659),Sean Murphy,11057659,C,2600,OAK@LAA 08/11/2018 09:07PM ET,OAK,0
OF,Matt Szczur (11057631),Matt Szczur,11057631,OF,2600,PHI@SD 08/11/2018 08:40PM ET,SD,2.10
3B/SS,Dusty Coleman (11057633),Dusty Coleman,11057633,3B/SS,2600,PHI@SD 08/11/2018 08:40PM ET,SD,0
C,Travis d'Arnaud (11057630),Travis d'Arnaud,11057630,C,2600,NYM@MIA 08/11/2018 07:10PM ET,NYM,6.5
OF,Ty Kelly (11057636),Ty Kelly,11057636,OF,2600,NYM@MIA 08/11/2018 07:10PM ET,NYM,0.78
C,Chad Wallach (11057649),Chad Wallach,11057649,C,2600,NYM@MIA 08/11/2018 07:10PM ET,MIA,2.67
OF,Braxton Lee (11057657),Braxton Lee,11057657,OF,2600,NYM@MIA 08/11/2018 07:10PM ET,MIA,1.88
C,Jett Bandy (11057675),Jett Bandy,11057675,C,2500,MIL@ATL 08/11/2018 07:10PM ET,MIL,3.04
1B,Matt Skole (11057670),Matt Skole,11057670,1B,2500,CLE@CWS 08/11/2018 07:10PM ET,CWS,6.5
OF,Jacob May (11057673),Jacob May,11057673,OF,2500,CLE@CWS 08/11/2018 07:10PM ET,CWS,0
2B/SS,Andrew Romine (11057662),Andrew Romine,11057662,2B/SS,2500,SEA@HOU 08/11/2018 07:10PM ET,SEA,2.04
OF,Guillermo Heredia (11057679),Guillermo Heredia,11057679,OF,2500,SEA@HOU 08/11/2018 07:10PM ET,SEA,3.62
1B,Evan White (11057682),Evan White,11057682,1B,2500,SEA@HOU 08/11/2018 07:10PM ET,SEA,0
2B,Daniel Castro (11057674),Daniel Castro,11057674,2B,2500,LAD@COL 08/11/2018 08:10PM ET,COL,2.83
3B,Colton Welker (11057683),Colton Welker,11057683,3B,2500,LAD@COL 08/11/2018 08:10PM ET,COL,0
1B,Corban Joseph (11057665),Corban Joseph,11057665,1B,2500,BOS@BAL 08/11/2018 07:05PM ET,BAL,1.75
C,Mike Ohlman (11057667),Mike Ohlman,11057667,C,2500,BOS@BAL 08/11/2018 07:05PM ET,BOS,0
C,Andrew Susac (11057668),Andrew Susac,11057668,C,2500,BOS@BAL 08/11/2018 07:05PM ET,BAL,1.44
1B/OF,Sam Travis (11057676),Sam Travis,11057676,1B/OF,2500,BOS@BAL 08/11/2018 07:05PM ET,BOS,4.6
C,Chance Sisco (11057680),Chance Sisco,11057680,C,2500,BOS@BAL 08/11/2018 07:05PM ET,BAL,4
C,Drew Butera (11057661),Drew Butera,11057661,C,2500,STL@KC 08/11/2018 07:15PM ET,KC,3.85
2B/3B,Ramon Torres (11057671),Ramon Torres,11057671,2B/3B,2500,STL@KC 08/11/2018 07:15PM ET,KC,3.22
C,Rene Rivera (11057660),Rene Rivera,11057660,C,2500,OAK@LAA 08/11/2018 09:07PM ET,LAA,5.14
OF,Rymer Liriano (11057669),Rymer Liriano,11057669,OF,2500,OAK@LAA 08/11/2018 09:07PM ET,LAA,0
2B,Max Schrock (11057678),Max Schrock,11057678,2B,2500,OAK@LAA 08/11/2018 09:07PM ET,OAK,0
OF,Jahmai Jones (11057681),Jahmai Jones,11057681,OF,2500,OAK@LAA 08/11/2018 09:07PM ET,LAA,0
OF,Danny Ortiz (11057664),Danny Ortiz,11057664,OF,2500,PHI@SD 08/11/2018 08:40PM ET,PHI,0
OF,JB Shuck (11057666),JB Shuck,11057666,OF,2500,NYM@MIA 08/11/2018 07:10PM ET,MIA,2.09
2B,Nick Franklin (11057693),Nick Franklin,11057693,2B,2400,MIL@ATL 08/11/2018 07:10PM ET,MIL,0
2B,Keston Hiura (11057709),Keston Hiura,11057709,2B,2400,MIL@ATL 08/11/2018 07:10PM ET,MIL,0
OF,Luis Robert (11057708),Luis Robert,11057708,OF,2400,CLE@CWS 08/11/2018 07:10PM ET,CWS,0
3B,Zach Vincej (11057700),Zach Vincej,11057700,3B,2400,SEA@HOU 08/11/2018 07:10PM ET,SEA,8
3B/SS,Ruben Tejada (11057691),Ruben Tejada,11057691,3B/SS,2400,BOS@BAL 08/11/2018 07:05PM ET,BAL,0
3B/OF,Steve Selsky (11057695),Steve Selsky,11057695,3B/OF,2400,BOS@BAL 08/11/2018 07:05PM ET,BOS,0
OF,Anthony Santander (11057703),Anthony Santander,11057703,OF,2400,BOS@BAL 08/11/2018 07:05PM ET,BAL,3.91
OF,Dariel Alvarez (11057704),Dariel Alvarez,11057704,OF,2400,BOS@BAL 08/11/2018 07:05PM ET,BAL,0
3B,Michael Chavis (11057706),Michael Chavis,11057706,3B,2400,BOS@BAL 08/11/2018 07:05PM ET,BOS,0
OF,Seuly Matias (11057707),Seuly Matias,11057707,OF,2400,STL@KC 08/11/2018 07:15PM ET,KC,0
1B/OF,Michael Morse (11057684),Michael Morse,11057684,1B/OF,2400,PIT@SF 08/11/2018 09:05PM ET,SF,0
OF,Peter Bourjos (11057689),Peter Bourjos,11057689,OF,2400,PIT@SF 08/11/2018 09:05PM ET,SF,1.81
C,Hector Sanchez (11057694),Hector Sanchez,11057694,C,2400,PIT@SF 08/11/2018 09:05PM ET,SF,0
2B/3B,Josh Rutledge (11057697),Josh Rutledge,11057697,2B/3B,2400,PIT@SF 08/11/2018 09:05PM ET,SF,0
SS,Orlando Calixte (11057705),Orlando Calixte,11057705,SS,2400,PIT@SF 08/11/2018 09:05PM ET,SF,0
OF,Chris Young (11057686),Chris Young,11057686,OF,2400,OAK@LAA 08/11/2018 09:07PM ET,LAA,3.64
SS,Nolan Fontana (11057701),Nolan Fontana,11057701,SS,2400,OAK@LAA 08/11/2018 09:07PM ET,LAA,2
1B/3B,Chase Headley (11057687),Chase Headley,11057687,1B/3B,2400,PHI@SD 08/11/2018 08:40PM ET,SD,1.78
SS,Pedro Florimon (11057690),Pedro Florimon,11057690,SS,2400,PHI@SD 08/11/2018 08:40PM ET,PHI,3.67
C,Raffy Lopez (11057699),Raffy Lopez,11057699,C,2400,PHI@SD 08/11/2018 08:40PM ET,SD,4.27
C,Tomas Nido (11057702),Tomas Nido,11057702,C,2400,NYM@MIA 08/11/2018 07:10PM ET,NYM,2.05
2B/SS,Eric Sogard (11057713),Eric Sogard,11057713,2B/SS,2300,MIL@ATL 08/11/2018 07:10PM ET,MIL,1.93
2B/SS,Christian Colon (11057715),Christian Colon,11057715,2B/SS,2300,MIL@ATL 08/11/2018 07:10PM ET,ATL,0
OF,Ezequiel Carrera (11057717),Ezequiel Carrera,11057717,OF,2300,MIL@ATL 08/11/2018 07:10PM ET,ATL,0
3B,Phil Gosselin (11057727),Phil Gosselin,11057727,3B,2300,MIL@ATL 08/11/2018 07:10PM ET,ATL,1.9
2B/OF,Michael Martinez (11057710),Michael Martinez,11057710,2B/OF,2300,CLE@CWS 08/11/2018 07:10PM ET,CLE,0
OF,Trayce Thompson (11057723),Trayce Thompson,11057723,OF,2300,CLE@CWS 08/11/2018 07:10PM ET,CWS,2.92
C,Alfredo Gonzalez (11057724),Alfredo Gonzalez,11057724,C,2300,CLE@CWS 08/11/2018 07:10PM ET,CWS,1.67
3B,Nolan Jones (11057733),Nolan Jones,11057733,3B,2300,CLE@CWS 08/11/2018 07:10PM ET,CLE,0
1B,Mike Ford (11057730),Mike Ford,11057730,1B,2300,SEA@HOU 08/11/2018 07:10PM ET,SEA,0
OF,Yordan Alvarez (11057735),Yordan Alvarez,11057735,OF,2300,SEA@HOU 08/11/2018 07:10PM ET,HOU,0
C,Steven Baron (11057722),Steven Baron,11057722,C,2300,STL@KC 08/11/2018 07:15PM ET,STL,1.5
SS,Alex Mejia (11057729),Alex Mejia,11057729,SS,2300,STL@KC 08/11/2018 07:15PM ET,STL,0
1B/C,Ryan Lavarnway (11057718),Ryan Lavarnway,11057718,C/1B,2300,PIT@SF 08/11/2018 09:05PM ET,PIT,0
3B,Wander Franco (11057728),Wander Franco,11057728,3B,2300,PIT@SF 08/11/2018 09:05PM ET,SF,0
2B/OF,Steve Lombardozzi (11057720),Steve Lombardozzi,11057720,2B/OF,2300,OAK@LAA 08/11/2018 09:07PM ET,OAK,0
OF,Brandon Marsh (11057734),Brandon Marsh,11057734,OF,2300,OAK@LAA 08/11/2018 09:07PM ET,LAA,0
SS,Allen Cordoba (11057731),Allen Cordoba,11057731,SS,2300,PHI@SD 08/11/2018 08:40PM ET,SD,0
OF,Juan Lagares (11057712),Juan Lagares,11057712,OF,2300,NYM@MIA 08/11/2018 07:10PM ET,NYM,4
2B/SS,Cristhian Adames (11057725),Cristhian Adames,11057725,2B/SS,2300,NYM@MIA 08/11/2018 07:10PM ET,MIA,0
OF,Kevin Kaczmarski (11057732),Kevin Kaczmarski,11057732,OF,2300,NYM@MIA 08/11/2018 07:10PM ET,NYM,0.5
1B,Mike Napoli (11057737),Mike Napoli,11057737,1B,2200,CLE@CWS 08/11/2018 07:10PM ET,CLE,0
OF,Ichiro Suzuki (11057736),Ichiro Suzuki,11057736,OF,2200,SEA@HOU 08/11/2018 07:10PM ET,SEA,2.87
C,Tuffy Gosewisch (11057740),Tuffy Gosewisch,11057740,C,2200,SEA@HOU 08/11/2018 07:10PM ET,SEA,0
OF,Kirk Nieuwenhuis (11057748),Kirk Nieuwenhuis,11057748,OF,2200,SEA@HOU 08/11/2018 07:10PM ET,SEA,0
C,Rocky Gale (11057750),Rocky Gale,11057750,C,2200,LAD@COL 08/11/2018 08:10PM ET,LAD,0
2B/3B,Steve Wilkerson (11057751),Steve Wilkerson,11057751,2B/3B,2200,BOS@BAL 08/11/2018 07:05PM ET,BAL,4.14
2B,Luis Sardinas (11057753),Luis Sardinas,11057753,2B,2200,BOS@BAL 08/11/2018 07:05PM ET,BAL,2.88
C,Carson Kelly (11057755),Carson Kelly,11057755,C,2200,STL@KC 08/11/2018 07:15PM ET,STL,1.17
OF,Khalil Lee (11057758),Khalil Lee,11057758,OF,2200,STL@KC 08/11/2018 07:15PM ET,KC,0
1B,Nick Pratto (11057763),Nick Pratto,11057763,1B,2200,STL@KC 08/11/2018 07:15PM ET,KC,0
OF,Daniel Nava (11057746),Daniel Nava,11057746,OF,2200,PIT@SF 08/11/2018 09:05PM ET,PIT,0
C,Bruce Maxwell (11057754),Bruce Maxwell,11057754,C,2200,OAK@LAA 08/11/2018 09:07PM ET,OAK,3.94
SS,Kevin Maitan (11057759),Kevin Maitan,11057759,SS,2200,OAK@LAA 08/11/2018 09:07PM ET,LAA,0
OF,Lazaro Armenteros (11057760),Lazaro Armenteros,11057760,OF,2200,OAK@LAA 08/11/2018 09:07PM ET,OAK,0
OF,Austin Beck (11057761),Austin Beck,11057761,OF,2200,OAK@LAA 08/11/2018 09:07PM ET,OAK,0
OF,Jo Adell (11057762),Jo Adell,11057762,OF,2200,OAK@LAA 08/11/2018 09:07PM ET,LAA,0
2B/3B,Adam Rosales (11057738),Adam Rosales,11057738,2B/3B,2200,PHI@SD 08/11/2018 08:40PM ET,PHI,0
3B,Will Middlebrooks (11057745),Will Middlebrooks,11057745,3B,2200,PHI@SD 08/11/2018 08:40PM ET,PHI,0
OF,Shane Peterson (11057747),Shane Peterson,11057747,OF,2200,PHI@SD 08/11/2018 08:40PM ET,SD,0
2B,Ryan Goins (11057749),Ryan Goins,11057749,2B,2200,PHI@SD 08/11/2018 08:40PM ET,PHI,3.39
C,Luis Torrens (11057756),Luis Torrens,11057756,C,2200,PHI@SD 08/11/2018 08:40PM ET,SD,0
1B/OF,Scott Van Slyke (11057741),Scott Van Slyke,11057741,1B/OF,2200,NYM@MIA 08/11/2018 07:10PM ET,MIA,0
2B/SS,Grant Green (11057743),Grant Green,11057743,2B/SS,2200,NYM@MIA 08/11/2018 07:10PM ET,MIA,0
SS,Andres Gimenez (11057757),Andres Gimenez,11057757,SS,2200,NYM@MIA 08/11/2018 07:10PM ET,NYM,0
OF,Blake Rutherford (11057773),Blake Rutherford,11057773,OF,2100,CLE@CWS 08/11/2018 07:10PM ET,CWS,0
C,Keibert Ruiz (11057770),Keibert Ruiz,11057770,C,2100,LAD@COL 08/11/2018 08:10PM ET,LAD,0
C,Cam Gallagher (11057769),Cam Gallagher,11057769,C,2100,STL@KC 08/11/2018 07:15PM ET,KC,3.62
SS,Delvin Perez (11057774),Delvin Perez,11057774,SS,2100,STL@KC 08/11/2018 07:15PM ET,STL,0
2B/SS,Andres Blanco (11057764),Andres Blanco,11057764,2B/SS,2100,PIT@SF 08/11/2018 09:05PM ET,SF,0
1B,Chris Carter (11057767),Chris Carter,11057767,1B,2100,OAK@LAA 08/11/2018 09:07PM ET,LAA,0
OF,Jake Smolinski (11057768),Jake Smolinski,11057768,OF,2100,OAK@LAA 08/11/2018 09:07PM ET,OAK,1.95
OF,Adam Haseley (11057771),Adam Haseley,11057771,OF,2100,PHI@SD 08/11/2018 08:40PM ET,PHI,0
OF,Mickey Moniak (11057772),Mickey Moniak,11057772,OF,2100,PHI@SD 08/11/2018 08:40PM ET,PHI,0
C,Jose Lobaton (11057766),Jose Lobaton,11057766,C,2100,NYM@MIA 08/11/2018 07:10PM ET,NYM,2.95
OF,Cameron Perkins (11057775),Cameron Perkins,11057775,OF,2000,SEA@HOU 08/11/2018 07:10PM ET,SEA,0
3B,Joe Rizzo (11057777),Joe Rizzo,11057777,3B,2000,SEA@HOU 08/11/2018 07:10PM ET,SEA,0
2B,Engelb Vielma (11057776),Engelb Vielma,11057776,2B,2000,BOS@BAL 08/11/2018 07:05PM ET,BAL,1.17
OF,Heliot Ramos (11057778),Heliot Ramos,11057778,OF,2000,PIT@SF 08/11/2018 09:05PM ET,SF,0
